attendance,assignment,quiz,midsem,engagement,risk
62,83,32,30,59.0,1
63,46,39,77,49.333333333333336,1
84,89,98,83,90.33333333333333,0
58,60,75,37,64.33333333333333,1
44,78,72,66,64.66666666666667,1
71,31,87,63,63.0,1
83,77,73,78,77.66666666666667,0
40,43,53,69,45.333333333333336,1
62,88,47,88,65.66666666666667,0
76,87,69,48,77.33333333333333,0
47,87,21,86,51.666666666666664,1
52,80,45,21,59.0,1
47,31,70,44,49.333333333333336,1
96,70,66,38,77.33333333333333,0
62,45,45,59,50.666666666666664,1
82,33,94,21,69.66666666666667,1
40,41,93,84,58.0,1
84,58,80,81,74.0,0
90,36,42,73,56.0,1
63,43,56,64,54.0,1
74,41,60,68,58.333333333333336,1
63,34,71,88,56.0,1
56,61,68,57,61.666666666666664,1
44,72,46,23,54.0,1
59,98,25,36,60.666666666666664,1
60,74,93,72,75.66666666666667,0
79,38,85,72,67.33333333333333,1
97,78,43,50,72.66666666666667,0
70,62,57,41,63.0,0
85,47,47,30,59.666666666666664,1
75,38,47,53,53.333333333333336,1
50,91,85,34,75.33333333333333,1
91,86,80,29,85.66666666666667,0
54,58,65,72,59.0,1
58,54,88,67,66.66666666666667,1
46,44,94,50,61.333333333333336,1
90,35,93,56,72.66666666666667,1
67,71,62,47,66.66666666666667,0
90,58,78,50,75.33333333333333,0
82,33,21,89,45.333333333333336,1
97,86,34,33,72.33333333333333,1
44,78,56,35,59.333333333333336,1
44,73,90,44,69.0,1
69,43,39,58,50.333333333333336,1
93,32,54,85,59.666666666666664,1
71,91,53,57,71.66666666666667,0
47,93,50,60,63.333333333333336,1
49,74,38,59,53.666666666666664,1
77,87,87,83,83.66666666666667,0
86,49,43,35,59.333333333333336,1
71,87,58,96,72.0,0
87,86,73,78,82.0,0
67,97,58,30,74.0,0
56,81,36,20,57.666666666666664,1
70,66,38,32,58.0,1
47,37,67,49,50.333333333333336,1
79,73,54,88,68.66666666666667,0
64,34,51,37,49.666666666666664,1
48,98,66,97,70.66666666666667,1
41,60,66,32,55.666666666666664,1
54,74,83,51,70.33333333333333,1
89,38,65,90,64.0,1
42,61,54,91,52.333333333333336,1
88,62,36,69,62.0,1
75,96,61,90,77.33333333333333,0
43,59,48,99,50.0,1
53,58,89,50,66.66666666666667,1
80,32,36,70,49.333333333333336,1
80,86,33,46,66.33333333333333,1
64,59,43,79,55.333333333333336,0
97,38,76,52,70.33333333333333,1
94,55,69,72,72.66666666666667,0
89,31,76,91,65.33333333333333,1
49,91,80,52,73.33333333333333,1
60,32,58,60,50.0,1
75,75,74,38,74.66666666666667,0
51,97,55,60,67.66666666666667,1
66,54,56,61,58.666666666666664,0
79,80,33,42,64.0,1
41,42,46,94,43.0,1
93,73,50,52,72.0,0
52,64,92,39,69.33333333333333,1
92,84,63,44,79.66666666666667,0
71,38,87,71,65.33333333333333,1
70,31,67,31,56.0,1
55,90,76,51,73.66666666666667,1
71,70,94,52,78.33333333333333,0
71,73,41,93,61.666666666666664,0
99,93,23,87,71.66666666666667,1
73,60,91,34,74.66666666666667,0
50,76,65,70,63.666666666666664,1
49,31,78,25,52.666666666666664,1
54,98,53,88,68.33333333333333,1
56,87,30,88,57.666666666666664,1
79,73,50,54,67.33333333333333,0
57,85,30,53,57.333333333333336,1
94,72,75,82,80.33333333333333,0
48,63,57,87,56.0,1
64,59,40,37,54.333333333333336,0
79,99,29,45,69.0,1
98,84,45,80,75.66666666666667,0
53,96,27,97,58.666666666666664,1
99,42,27,93,56.0,1
97,32,79,67,69.33333333333333,1
64,55,91,91,70.0,0
89,86,53,50,76.0,0
61,53,35,53,49.666666666666664,1
91,82,32,26,68.33333333333333,1
69,99,95,26,87.66666666666667,0
59,72,41,66,57.333333333333336,1
60,89,46,27,65.0,0
83,87,83,97,84.33333333333333,0
71,78,21,20,56.666666666666664,1
90,71,45,96,68.66666666666667,0
85,95,88,22,89.33333333333333,0
88,40,49,72,59.0,1
95,47,27,57,56.333333333333336,1
60,81,57,70,66.0,0
74,75,80,34,76.33333333333333,0
97,73,84,86,84.66666666666667,0
71,51,86,83,69.33333333333333,0
69,82,65,87,72.0,0
94,88,91,24,91.0,0
78,59,62,29,66.33333333333333,0
88,37,78,27,67.66666666666667,1
51,86,65,31,67.33333333333333,1
80,49,91,83,73.33333333333333,1
86,54,54,78,64.66666666666667,0
57,48,58,86,54.333333333333336,1
60,34,70,69,54.666666666666664,1
52,56,23,42,43.666666666666664,1
60,69,99,59,76.0,0
47,55,96,97,66.0,1
85,56,70,96,70.33333333333333,0
79,91,24,95,64.66666666666667,1
85,79,74,37,79.33333333333333,0
46,71,39,40,52.0,1
62,58,43,20,54.333333333333336,0
83,68,55,57,68.66666666666667,0
71,89,53,60,71.0,0
50,70,73,61,64.33333333333333,1
61,62,53,28,58.666666666666664,0
61,45,36,42,47.333333333333336,1
82,52,24,97,52.666666666666664,1
64,36,37,30,45.666666666666664,1
61,55,74,90,63.333333333333336,0
67,41,72,50,60.0,1
68,34,69,45,57.0,1
52,98,91,49,80.33333333333333,1
57,78,98,53,77.66666666666667,1
41,55,64,65,53.333333333333336,1
68,34,32,88,44.666666666666664,1
60,51,35,24,48.666666666666664,1
54,42,32,80,42.666666666666664,1
91,57,39,57,62.333333333333336,1
66,62,85,47,71.0,0
89,52,66,45,69.0,0
70,47,38,80,51.666666666666664,1
54,59,64,42,59.0,1
90,55,56,65,67.0,0
62,45,73,49,60.0,1
63,68,25,86,52.0,1
83,62,33,52,59.333333333333336,1
52,55,23,22,43.333333333333336,1
61,77,74,88,70.66666666666667,0
82,94,53,61,76.33333333333333,0
76,67,46,81,63.0,0
72,31,26,77,43.0,1
95,35,22,76,50.666666666666664,1
42,75,66,20,61.0,1
93,79,21,92,64.33333333333333,1
58,67,99,79,74.66666666666667,1
62,47,44,88,51.0,1
68,56,79,78,67.66666666666667,0
69,70,98,65,79.0,0
78,46,43,53,55.666666666666664,1
83,91,34,44,69.33333333333333,1
86,58,33,61,59.0,1
64,87,73,48,74.66666666666667,0
76,99,97,44,90.66666666666667,0
86,51,25,73,54.0,1
47,35,97,92,59.666666666666664,1
81,55,37,86,57.666666666666664,1
97,68,39,34,68.0,1
55,41,81,23,59.0,1
47,43,99,57,63.0,1
40,51,59,39,50.0,1
83,80,58,42,73.66666666666667,0
44,52,71,56,55.666666666666664,1
42,77,51,81,56.666666666666664,1
40,79,92,27,70.33333333333333,1
43,42,46,56,43.666666666666664,1
79,39,71,64,63.0,1
74,84,82,52,80.0,0
71,38,93,26,67.33333333333333,1
81,81,82,41,81.33333333333333,0
73,31,36,24,46.666666666666664,1
82,54,68,34,68.0,0
64,42,42,40,49.333333333333336,1
49,80,91,36,73.33333333333333,1
60,87,32,75,59.666666666666664,1
85,63,42,69,63.333333333333336,0
78,64,76,26,72.66666666666667,0
66,32,81,69,59.666666666666664,1
66,88,73,79,75.66666666666667,0
41,99,39,26,59.666666666666664,1
80,77,71,59,76.0,0
87,93,42,64,74.0,0
52,48,54,78,51.333333333333336,1
48,96,86,94,76.66666666666667,1
91,34,53,74,59.333333333333336,1
75,96,52,83,74.33333333333333,0
61,40,65,84,55.333333333333336,1
81,97,64,73,80.66666666666667,0
65,98,38,59,67.0,1
97,30,34,72,53.666666666666664,1
93,92,97,63,94.0,0
51,58,85,82,64.66666666666667,1
56,41,58,21,51.666666666666664,1
53,70,37,98,53.333333333333336,1
53,31,89,40,57.666666666666664,1
96,66,78,69,80.0,0
73,74,51,71,66.0,0
92,77,40,28,69.66666666666667,0
96,53,59,39,69.33333333333333,0
59,51,46,37,52.0,1
50,40,21,49,37.0,1
55,87,99,84,80.33333333333333,1
90,75,58,43,74.33333333333333,0
70,58,75,66,67.66666666666667,0
94,64,32,63,63.333333333333336,1
45,44,75,48,54.666666666666664,1
95,89,85,96,89.66666666666667,0
58,71,97,87,75.33333333333333,1
76,72,75,36,74.33333333333333,0
97,78,47,24,74.0,0
43,93,83,69,73.0,1
86,61,90,59,79.0,0
43,93,83,65,73.0,1
59,31,75,70,55.0,1
49,53,60,30,54.0,1
63,95,60,31,72.66666666666667,0
93,67,23,32,61.0,1
74,60,76,83,70.0,0
65,55,49,27,56.333333333333336,0
76,58,65,84,66.33333333333333,0
77,96,75,28,82.66666666666667,0
60,54,50,21,54.666666666666664,0
93,77,26,97,65.33333333333333,1
79,94,96,32,89.66666666666667,0
78,82,73,21,77.66666666666667,0
60,96,27,87,61.0,1
49,47,74,95,56.666666666666664,1
77,38,88,67,67.66666666666667,1
85,67,63,93,71.66666666666667,0
43,50,32,22,41.666666666666664,1
99,94,39,87,77.33333333333333,1
96,50,97,25,81.0,0
84,56,51,24,63.666666666666664,0
59,99,79,22,79.0,1
56,73,69,29,66.0,1
94,57,46,62,65.66666666666667,0
46,74,44,38,54.666666666666664,1
43,46,71,33,53.333333333333336,1
68,69,87,40,74.66666666666667,0
53,32,40,62,41.666666666666664,1
42,95,37,47,58.0,1
63,75,58,40,65.33333333333333,0
76,59,34,55,56.333333333333336,1
55,98,72,43,75.0,1
97,38,57,73,64.0,1
94,40,67,57,67.0,1
91,98,71,36,86.66666666666667,0
43,95,91,41,76.33333333333333,1
95,60,47,64,67.33333333333333,0
63,62,35,93,53.333333333333336,1
73,68,35,80,58.666666666666664,1
69,75,54,30,66.0,0
57,66,36,80,53.0,1
58,89,92,57,79.66666666666667,1
70,60,71,85,67.0,0
99,40,31,52,56.666666666666664,1
99,31,67,62,65.66666666666667,1
58,56,41,50,51.666666666666664,1
88,31,68,54,62.333333333333336,1
85,50,71,56,68.66666666666667,0
58,87,98,66,81.0,1
61,34,20,42,38.333333333333336,1
63,81,85,55,76.33333333333333,0
84,74,83,59,80.33333333333333,0
51,49,27,34,42.333333333333336,1
69,90,44,56,67.66666666666667,0
97,67,85,23,83.0,0
77,49,92,41,72.66666666666667,1
92,54,92,41,79.33333333333333,0
70,31,96,97,65.66666666666667,1
75,61,89,97,75.0,0
58,55,98,36,70.33333333333333,1
87,99,70,91,85.33333333333333,0
84,70,72,99,75.33333333333333,0
75,96,34,99,68.33333333333333,1
69,30,69,57,56.0,1
94,80,90,43,88.0,0
88,34,94,25,72.0,1
94,42,57,87,64.33333333333333,1
72,48,59,25,59.666666666666664,1
57,41,85,45,61.0,1
91,77,58,60,75.33333333333333,0
88,54,93,94,78.33333333333333,0
98,86,36,57,73.33333333333333,1
67,64,26,99,52.333333333333336,1
98,34,58,62,63.333333333333336,1
86,51,87,72,74.66666666666667,0
50,86,54,34,63.333333333333336,1
96,76,70,75,80.66666666666667,0
99,83,66,75,82.66666666666667,0
93,32,55,50,60.0,1
84,82,83,76,83.0,0
72,60,32,70,54.666666666666664,1
56,98,37,43,63.666666666666664,1
45,62,40,77,49.0,1
43,79,84,92,68.66666666666667,1
59,45,27,23,43.666666666666664,1
87,68,67,29,74.0,0
86,75,62,82,74.33333333333333,0
66,76,72,92,71.33333333333333,0
54,73,46,34,57.666666666666664,1
45,38,38,82,40.333333333333336,1
86,79,42,38,69.0,0
53,89,69,82,70.33333333333333,1
99,44,70,75,71.0,1
50,65,62,40,59.0,1
78,92,70,53,80.0,0
48,98,88,36,78.0,1
65,70,60,37,65.0,0
55,53,91,85,66.33333333333333,1
44,78,30,70,50.666666666666664,1
96,47,99,84,80.66666666666667,1
91,36,71,62,66.0,1
49,33,42,76,41.333333333333336,1
89,98,68,29,85.0,0
42,89,57,56,62.666666666666664,1
52,84,66,67,67.33333333333333,1
82,45,91,88,72.66666666666667,1
88,58,26,75,57.333333333333336,1
69,52,85,95,68.66666666666667,0
93,43,96,55,77.33333333333333,1
84,78,81,50,81.0,0
45,62,48,74,51.666666666666664,1
56,54,57,57,55.666666666666664,1
98,50,52,92,66.66666666666667,0
84,46,48,34,59.333333333333336,1
90,52,98,35,80.0,0
92,86,42,96,73.33333333333333,0
58,87,22,72,55.666666666666664,1
81,43,64,75,62.666666666666664,1
74,49,27,26,50.0,1
85,59,48,76,64.0,0
65,48,21,74,44.666666666666664,1
90,82,69,71,80.33333333333333,0
44,85,84,23,71.0,1
68,52,39,62,53.0,1
76,91,71,59,79.33333333333333,0
59,62,56,49,59.0,1
88,47,91,29,75.33333333333333,1
60,62,46,26,56.0,0
49,61,66,55,58.666666666666664,1
44,90,25,54,53.0,1
75,83,79,58,79.0,0
45,46,64,55,51.666666666666664,1
65,48,63,39,58.666666666666664,1
43,99,37,68,59.666666666666664,1
78,63,84,78,75.0,0
78,54,44,68,58.666666666666664,0
89,97,46,45,77.33333333333333,0
74,40,26,55,46.666666666666664,1
40,45,63,62,49.333333333333336,1
63,90,48,62,67.0,0
96,36,63,95,65.0,1
75,45,55,52,58.333333333333336,1
45,45,38,97,42.666666666666664,1
80,69,25,64,58.0,1
93,41,44,64,59.333333333333336,1
85,64,50,34,66.33333333333333,0
99,50,28,36,59.0,1
83,79,93,31,85.0,0
99,72,56,41,75.66666666666667,0
96,46,46,42,62.666666666666664,1
70,61,32,97,54.333333333333336,1
59,70,60,31,63.0,1
63,35,85,87,61.0,1
64,56,43,70,54.333333333333336,0
75,49,63,32,62.333333333333336,1
60,54,79,76,64.33333333333333,0
69,95,28,74,64.0,1
63,38,21,47,40.666666666666664,1
83,82,75,63,80.0,0
81,90,49,38,73.33333333333333,0
69,67,41,65,59.0,0
61,32,94,22,62.333333333333336,1
67,99,32,39,66.0,1
46,84,90,44,73.33333333333333,1
74,30,35,94,46.333333333333336,1
94,99,64,75,85.66666666666667,0
67,74,84,80,75.0,0
53,76,30,74,53.0,1
95,55,89,54,79.66666666666667,0
49,43,39,97,43.666666666666664,1
55,83,82,78,73.33333333333333,1
55,75,31,58,53.666666666666664,1
93,60,81,76,78.0,0
70,88,61,86,73.0,0
81,58,88,53,75.66666666666667,0
64,46,77,60,62.333333333333336,1
52,43,24,41,39.666666666666664,1
45,65,46,46,52.0,1
83,87,47,40,72.33333333333333,0
48,53,45,60,48.666666666666664,1
84,92,68,50,81.33333333333333,0
75,54,40,46,56.333333333333336,0
95,88,20,56,67.66666666666667,1
82,61,77,85,73.33333333333333,0
59,47,98,73,68.0,1
57,66,74,28,65.66666666666667,1
97,55,45,61,65.66666666666667,0
82,38,44,55,54.666666666666664,1
96,93,96,29,95.0,0
60,49,52,78,53.666666666666664,1
43,83,91,59,72.33333333333333,1
89,59,88,73,78.66666666666667,0
72,82,25,58,59.666666666666664,1
66,92,42,26,66.66666666666667,0
46,40,49,23,45.0,1
45,60,97,34,67.33333333333333,1
54,78,73,95,68.33333333333333,1
57,48,30,67,45.0,1
71,41,50,25,54.0,1
95,44,25,92,54.666666666666664,1
50,60,30,54,46.666666666666664,1
59,72,96,91,75.66666666666667,1
63,66,31,90,53.333333333333336,1
54,58,85,87,65.66666666666667,1
87,55,72,77,71.33333333333333,0
46,31,55,96,44.0,1
60,44,36,38,46.666666666666664,1
81,33,47,81,53.666666666666664,1
65,79,41,90,61.666666666666664,0
83,67,26,29,58.666666666666664,1
95,52,34,44,60.333333333333336,1
53,88,30,63,57.0,1
96,57,43,77,65.33333333333333,0
76,95,86,44,85.66666666666667,0
97,37,49,95,61.0,1
60,58,89,59,69.0,0
57,40,85,95,60.666666666666664,1
44,47,80,89,57.0,1
42,84,97,29,74.33333333333333,1
62,79,60,85,67.0,0
65,43,70,44,59.333333333333336,1
76,38,63,90,59.0,1
63,40,32,30,45.0,1
88,92,31,55,70.33333333333333,1
58,96,28,68,60.666666666666664,1
90,82,67,67,79.66666666666667,0
64,68,68,26,66.66666666666667,0
60,85,72,96,72.33333333333333,0
51,57,75,70,61.0,1
96,68,59,36,74.33333333333333,0
80,54,43,51,59.0,0
72,50,91,45,71.0,0
89,39,52,41,60.0,1
92,72,42,32,68.66666666666667,0
43,44,96,31,61.0,1
81,77,73,90,77.0,0
96,50,72,20,72.66666666666667,0
46,89,68,52,67.66666666666667,1
61,79,97,33,79.0,0
94,52,97,83,81.0,0
72,42,99,62,71.0,1
56,98,68,77,74.0,1
63,33,79,60,58.333333333333336,1
73,38,84,87,65.0,1
67,64,51,58,60.666666666666664,0
97,50,98,20,81.66666666666667,0
82,87,40,60,69.66666666666667,0
80,47,37,64,54.666666666666664,1
78,72,79,98,76.33333333333333,0
61,35,32,32,42.666666666666664,1
88,96,43,90,75.66666666666667,0
56,41,49,28,48.666666666666664,1
73,41,21,82,45.0,1
45,95,44,42,61.333333333333336,1
85,31,69,73,61.666666666666664,1
45,44,33,66,40.666666666666664,1
73,52,25,58,50.0,1
40,58,95,45,64.33333333333333,1
49,36,49,20,44.666666666666664,1
60,57,49,33,55.333333333333336,0
44,43,57,93,48.0,1
41,73,77,84,63.666666666666664,1
61,59,60,88,60.0,0
87,61,76,86,74.66666666666667,0
96,99,55,68,83.33333333333333,0
41,35,83,69,53.0,1
49,56,35,77,46.666666666666664,1
73,53,97,72,74.33333333333333,0
55,63,91,76,69.66666666666667,1
87,69,33,37,63.0,1
90,76,50,35,72.0,0
78,53,85,21,72.0,0
61,94,87,32,80.66666666666667,0
51,47,84,64,60.666666666666664,1
63,73,74,99,70.0,0
86,86,97,91,89.66666666666667,0
79,57,59,62,65.0,0
77,52,44,91,57.666666666666664,0
99,63,44,73,68.66666666666667,0
98,40,22,93,53.333333333333336,1
49,64,88,50,67.0,1
74,71,45,95,63.333333333333336,0
90,57,59,28,68.66666666666667,0
88,53,57,92,66.0,0
71,37,57,67,55.0,1
46,82,87,37,71.66666666666667,1
60,33,26,30,39.666666666666664,1
59,34,49,81,47.333333333333336,1
65,78,38,38,60.333333333333336,1
43,59,54,93,52.0,1
85,92,52,43,76.33333333333333,0
91,76,52,32,73.0,0
61,55,97,65,71.0,0
54,86,57,72,65.66666666666667,1
95,66,29,48,63.333333333333336,1
79,36,76,55,63.666666666666664,1
60,69,47,90,58.666666666666664,0
54,68,97,36,73.0,1
61,91,57,67,69.66666666666667,0
91,82,35,96,69.33333333333333,1
67,33,40,43,46.666666666666664,1
53,54,25,73,44.0,1
66,36,60,20,54.0,1
80,57,34,98,57.0,1
79,98,22,86,66.33333333333333,1
97,96,62,25,85.0,0
67,49,66,97,60.666666666666664,1
65,40,33,74,46.0,1
88,96,85,57,89.66666666666667,0
41,36,48,52,41.666666666666664,1
64,52,23,27,46.333333333333336,1
95,90,45,98,76.66666666666667,0
42,63,31,97,45.333333333333336,1
47,48,21,39,38.666666666666664,1
83,87,36,74,68.66666666666667,1
72,38,54,67,54.666666666666664,1
81,77,29,75,62.333333333333336,1
91,70,62,29,74.33333333333333,0
74,77,40,71,63.666666666666664,0
45,74,34,69,51.0,1
78,54,54,53,62.0,0
91,54,79,55,74.66666666666667,0
62,48,63,80,57.666666666666664,1
64,68,24,35,52.0,1
98,56,92,98,82.0,0
89,92,37,37,72.66666666666667,1
82,97,40,90,73.0,0
58,48,91,66,65.66666666666667,1
44,57,93,51,64.66666666666667,1
90,62,70,62,74.0,0
50,39,60,59,49.666666666666664,1
95,59,43,84,65.66666666666667,0
51,51,43,54,48.333333333333336,1
49,32,57,88,46.0,1
47,77,63,69,62.333333333333336,1
63,31,76,31,56.666666666666664,1
99,83,78,95,86.66666666666667,0
67,35,53,77,51.666666666666664,1
80,69,94,82,81.0,0
75,31,42,92,49.333333333333336,1
76,31,62,68,56.333333333333336,1
60,84,59,55,67.66666666666667,0
47,89,66,73,67.33333333333333,1
94,35,60,66,63.0,1
48,48,66,51,54.0,1
86,56,39,72,60.333333333333336,1
54,30,96,51,60.0,1
87,62,84,81,77.66666666666667,0
85,69,87,56,80.33333333333333,0
79,61,43,57,61.0,0
57,98,55,49,70.0,1
81,46,64,77,63.666666666666664,1
99,37,21,51,52.333333333333336,1
59,86,47,85,64.0,1
45,71,45,70,53.666666666666664,1
51,38,42,30,43.666666666666664,1
41,64,98,78,67.66666666666667,1
46,82,55,39,61.0,1
55,83,25,56,54.333333333333336,1
42,54,54,92,50.0,1
84,96,57,68,79.0,0
42,91,54,38,62.333333333333336,1
66,84,93,74,81.0,0
89,75,72,59,78.66666666666667,0
82,53,57,26,64.0,0
79,75,78,24,77.33333333333333,0
77,51,62,61,63.333333333333336,0
72,40,23,67,45.0,1
67,77,24,26,56.0,1
40,37,87,30,54.666666666666664,1
94,68,64,92,75.33333333333333,0
47,64,99,68,70.0,1
76,78,44,49,66.0,0
71,75,97,60,81.0,0
99,67,30,22,65.33333333333333,1
87,37,48,59,57.333333333333336,1
82,83,53,70,72.66666666666667,0
76,66,33,51,58.333333333333336,1
43,69,43,67,51.666666666666664,1
69,63,78,90,70.0,0
45,46,58,90,49.666666666666664,1
85,62,45,39,64.0,0
93,76,62,54,77.0,0
58,81,55,43,64.66666666666667,1
71,38,58,59,55.666666666666664,1
48,62,80,96,63.333333333333336,1
51,89,35,71,58.333333333333336,1
50,50,78,58,59.333333333333336,1
85,87,25,87,65.66666666666667,1
94,98,75,80,89.0,0
55,39,27,95,40.333333333333336,1
40,35,46,84,40.333333333333336,1
84,42,90,81,72.0,1
94,94,46,21,78.0,0
92,49,65,25,68.66666666666667,1
60,86,60,94,68.66666666666667,0
69,75,98,62,80.66666666666667,0
52,37,44,59,44.333333333333336,1
73,39,37,58,49.666666666666664,1
43,96,31,47,56.666666666666664,1
67,40,70,99,59.0,1
77,41,58,82,58.666666666666664,1
97,39,29,83,55.0,1
70,54,93,31,72.33333333333333,0
98,78,96,60,90.66666666666667,0
94,78,73,48,81.66666666666667,0
66,40,48,42,51.333333333333336,1
44,91,60,99,65.0,1
64,65,28,70,52.333333333333336,1
42,68,82,64,64.0,1
72,82,96,41,83.33333333333333,0
43,85,56,29,61.333333333333336,1
64,30,33,26,42.333333333333336,1
59,85,92,92,78.66666666666667,1
73,33,91,34,65.66666666666667,1
65,59,58,96,60.666666666666664,0
44,41,59,65,48.0,1
74,64,73,80,70.33333333333333,0
67,81,22,80,56.666666666666664,1
68,60,74,70,67.33333333333333,0
48,97,52,57,65.66666666666667,1
91,81,90,31,87.33333333333333,0
77,36,38,96,50.333333333333336,1
89,51,53,85,64.33333333333333,0
45,85,97,73,75.66666666666667,1
58,87,69,58,71.33333333333333,1
99,93,66,95,86.0,0
83,41,65,58,63.0,1
96,36,75,97,69.0,1
50,84,76,49,70.0,1
41,91,70,67,67.33333333333333,1
86,84,73,50,81.0,0
83,65,47,44,65.0,0
83,53,38,87,58.0,1
48,73,46,70,55.666666666666664,1
60,46,67,32,57.666666666666664,1
63,31,38,82,44.0,1
73,42,70,61,61.666666666666664,1
61,60,26,73,49.0,1
42,57,48,86,49.0,1
51,89,62,99,67.33333333333333,1
67,56,88,75,70.33333333333333,0
69,44,77,38,63.333333333333336,1
65,62,27,65,51.333333333333336,1
87,49,61,34,65.66666666666667,1
60,71,95,51,75.33333333333333,0
67,41,61,68,56.333333333333336,1
95,52,32,40,59.666666666666664,1
65,43,45,84,51.0,1
72,54,37,89,54.333333333333336,1
60,60,61,46,60.333333333333336,0
74,83,70,42,75.66666666666667,0
91,34,35,66,53.333333333333336,1
73,42,22,31,45.666666666666664,1
80,57,98,85,78.33333333333333,0
90,72,64,24,75.33333333333333,0
86,76,41,28,67.66666666666667,0
57,67,42,39,55.333333333333336,1
97,96,78,82,90.33333333333333,0
50,91,81,91,74.0,1
96,68,87,92,83.66666666666667,0
62,66,73,90,67.0,0
87,37,76,49,66.66666666666667,1
61,81,42,35,61.333333333333336,0
56,62,79,24,65.66666666666667,1
44,71,92,48,69.0,1
83,56,74,66,71.0,0
50,37,99,41,62.0,1
69,52,82,97,67.66666666666667,0
54,93,75,76,74.0,1
66,49,74,54,63.0,1
74,45,44,79,54.333333333333336,1
72,46,45,89,54.333333333333336,1
59,48,68,79,58.333333333333336,1
55,37,82,77,58.0,1
73,67,64,22,68.0,0
41,67,92,53,66.66666666666667,1
74,82,98,64,84.66666666666667,0
79,60,58,69,65.66666666666667,0
95,73,84,21,84.0,0
67,89,88,34,81.33333333333333,0
86,46,75,56,69.0,1
78,68,28,34,58.0,1
45,71,89,79,68.33333333333333,1
48,77,47,83,57.333333333333336,1
59,41,64,71,54.666666666666664,1
99,47,45,42,63.666666666666664,1
40,35,47,56,40.666666666666664,1
47,72,59,60,59.333333333333336,1
94,64,34,76,64.0,1
62,83,25,44,56.666666666666664,1
42,91,46,56,59.666666666666664,1
43,98,57,59,66.0,1
97,45,87,65,76.33333333333333,1
64,37,94,79,65.0,1
86,60,83,38,76.33333333333333,0
77,39,49,28,55.0,1
54,85,22,88,53.666666666666664,1
60,99,81,24,80.0,0
74,49,31,45,51.333333333333336,1
96,34,49,38,59.666666666666664,1
92,52,57,49,67.0,0
92,38,79,67,69.66666666666667,1
85,87,57,35,76.33333333333333,0
91,88,34,90,71.0,1
53,83,37,37,57.666666666666664,1
75,75,71,75,73.66666666666667,0
51,51,48,40,50.0,1
56,93,79,50,76.0,1
78,37,40,20,51.666666666666664,1
48,49,36,22,44.333333333333336,1
74,80,37,44,63.666666666666664,1
99,68,76,27,81.0,0
52,66,56,84,58.0,1
54,79,79,81,70.66666666666667,1
57,63,57,26,59.0,1
90,62,31,26,61.0,1
72,60,94,27,75.33333333333333,0
45,83,92,38,73.33333333333333,1
98,73,20,36,63.666666666666664,1
66,63,77,30,68.66666666666667,0
62,91,22,68,58.333333333333336,1
98,52,82,30,77.33333333333333,0
66,75,40,60,60.333333333333336,0
73,85,42,81,66.66666666666667,0
95,36,28,71,53.0,1
85,90,74,85,83.0,0
77,32,38,87,49.0,1
53,67,81,94,67.0,1
75,63,58,86,65.33333333333333,0
92,73,95,59,86.66666666666667,0
47,59,46,24,50.666666666666664,1
74,46,65,41,61.666666666666664,1
58,88,53,56,66.33333333333333,1
69,39,52,30,53.333333333333336,1
53,47,69,63,56.333333333333336,1
98,74,39,72,70.33333333333333,1
59,88,59,96,68.66666666666667,1
88,91,77,80,85.33333333333333,0
64,88,50,86,67.33333333333333,0
79,78,57,32,71.33333333333333,0
63,92,64,30,73.0,0
53,61,60,30,58.0,1
65,39,28,26,44.0,1
77,40,28,36,48.333333333333336,1
62,99,82,67,81.0,0
61,91,98,33,83.33333333333333,0
87,76,96,82,86.33333333333333,0
96,63,41,83,66.66666666666667,0
58,46,35,94,46.333333333333336,1
85,83,51,96,73.0,0
90,69,85,84,81.33333333333333,0
42,48,33,53,41.0,1
81,96,57,28,78.0,0
58,82,27,96,55.666666666666664,1
48,93,40,56,60.333333333333336,1
67,76,75,49,72.66666666666667,0
59,35,65,60,53.0,1
84,45,62,64,63.666666666666664,1
46,47,65,66,52.666666666666664,1
53,81,67,26,67.0,1
48,77,89,33,71.33333333333333,1
98,72,50,67,73.33333333333333,0
99,68,52,25,73.0,0
94,78,63,53,78.33333333333333,0
96,41,90,99,75.66666666666667,1
99,39,27,65,55.0,1
58,84,92,78,78.0,1
86,30,21,89,45.666666666666664,1
91,78,36,27,68.33333333333333,1
53,65,71,43,63.0,1
95,50,64,86,69.66666666666667,0
77,66,56,23,66.33333333333333,0
92,53,61,20,68.66666666666667,0
75,84,63,53,74.0,0
79,54,57,28,63.333333333333336,0
56,36,25,82,39.0,1
69,53,87,95,69.66666666666667,0
48,40,70,29,52.666666666666664,1
72,41,54,29,55.666666666666664,1
95,64,77,69,78.66666666666667,0
91,92,76,63,86.33333333333333,0
64,97,92,67,84.33333333333333,0
53,86,25,25,54.666666666666664,1
50,42,32,43,41.333333333333336,1
92,52,78,77,74.0,0
74,68,49,83,63.666666666666664,0
80,41,21,75,47.333333333333336,1
98,63,77,31,79.33333333333333,0
53,60,55,54,56.0,1
69,91,91,90,83.66666666666667,0
80,42,64,25,62.0,1
43,60,28,84,43.666666666666664,1
98,31,84,99,71.0,1
43,44,96,79,61.0,1
67,86,69,87,74.0,0
47,63,98,48,69.33333333333333,1
41,97,51,57,63.0,1
80,58,62,41,66.66666666666667,0
